epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
27;0.2732006667666137;0.2732006667666137;0.3370780339092016;0.3370780339092016
28;0.24640581450611354;0.24640581450611354;0.6409838505387306;0.6409838505387306
29;0.08223826889600605;0.08223826889600605;1.1649697352349757;1.1649697352349757
30;0.05675781389558688;0.05675781389558688;0.16851913318783046;0.16851913318783046
31;0.23018520291522146;0.23018520291522146;0.4630400510728359;0.4630400510728359
32;0.1859330788590014;0.1859330788590014;0.8038050485774875;0.8038050485774875
33;0.4390504192328081;0.4390504192328081;0.8992113824784755;0.8992113824784755
34;0.234971722795628;0.234971722795628;2.552281557559967;2.552281557559967
35;0.07365069936960936;0.07365069936960936;0.876485968530178;0.876485968530178
36;0.14491125495545565;0.14491125495545565;1.5578521144390107;1.5578521144390107
37;0.16994917200040072;0.16994917200040072;0.7039320312142372;0.7039320312142372
38;0.31291520611569285;0.31291520611569285;2.485220991238952;2.485220991238952
39;0.15693103793123736;0.15693103793123736;1.1060137685462832;1.1060137685462832
40;0.051350227609742435;0.051350227609742435;1.1297379079163075;1.1297379079163075
41;0.1218678492368199;0.1218678492368199;0.7160313757285476;0.7160313757285476
42;0.1440654118731618;0.1440654118731618;1.4276755153238774;1.4276755153238774
43;0.25206933059543374;0.25206933059543374;1.2992729803919791;1.2992729803919791
44;0.11246415942441672;0.11246415942441672;0.6460728166401386;0.6460728166401386
45;0.24138113835686817;0.24138113835686817;0.4230197609886527;0.4230197609886527
46;0.30401683916151523;0.30401683916151523;0.7209310800135136;0.7209310800135136
47;0.18085198331717403;0.18085198331717403;2.630451060652733;2.630451060652733
48;0.24307738943211735;0.24307738943211735;0.586770700737834;0.586770700737834
49;0.09426039595808834;0.09426039595808834;1.270134501516819;1.270134501516819
50;0.11359366161189974;0.11359366161189974;0.5316516363024711;0.5316516363024711
51;0.1329502242375165;0.1329502242375165;1.189720507144928;1.189720507144928
52;0.044527018884546125;0.044527018884546125;1.3036960456371307;1.3036960456371307
53;0.1856057283366099;0.1856057283366099;0.9906955637931824;0.9906955637931824
54;0.42147578960843385;0.42147578960843385;0.423728654216975;0.423728654216975
55;0.09557838290650397;0.09557838290650397;0.3502232409790158;0.3502232409790158
56;0.5487736702524125;0.5487736702524125;2.1854399675130844;2.1854399675130844
57;0.19988713120855392;0.19988713120855392;1.9641397490501404;1.9641397490501404
58;0.1551049425508827;0.1551049425508827;1.8616184647083283;1.8616184647083283
59;0.07621018745563925;0.07621018745563925;0.5777818495035172;0.5777818495035172
60;0.29481142899021506;0.29481142899021506;0.9064705163128675;0.9064705163128675
61;0.11058752692770213;0.11058752692770213;2.2767869946956636;2.2767869946956636
62;0.13815848080813883;0.13815848080813883;0.632249030739069;0.632249030739069
63;0.0908266086196527;0.0908266086196527;0.12372235770802945;0.12372235770802945
64;0.09280415905080736;0.09280415905080736;1.1073772028833628;1.1073772028833628
65;0.07686800585594028;0.07686800585594028;1.310769604086876;1.310769604086876
66;0.11856592850200832;0.11856592850200832;2.0097937279939653;2.0097937279939653
67;0.10552832457888871;0.10552832457888871;0.701619246929884;0.701619246929884
68;0.13784086018335073;0.13784086018335073;0.8534600920677186;0.8534600920677186
69;0.1904031101539731;0.1904031101539731;0.7885574322938919;0.7885574322938919
70;0.06615424860594794;0.06615424860594794;1.585446481153369;1.585446481153369
71;0.04371179147646762;0.04371179147646762;1.4222697348296642;1.4222697348296642
72;0.1564515113737434;0.1564515113737434;1.545736569970846;1.545736569970846
73;0.06277819165075198;0.06277819165075198;0.9640517231523991;0.9640517231523991
74;0.12596723641362043;0.12596723641362043;0.19896327113872395;0.19896327113872395
75;0.03294766035838984;0.03294766035838984;0.6066161434687674;0.6066161434687674
76;0.10638527559954673;0.10638527559954673;0.7488201206922531;0.7488201206922531
77;0.223561335965991;0.223561335965991;0.7499600781947374;0.7499600781947374
78;0.24670554776024073;0.24670554776024073;0.09465688907913863;0.09465688907913863
79;0.14959114298503845;0.14959114298503845;0.31607864749059084;0.31607864749059084
80;0.12426568471547215;0.12426568471547215;1.2852835750579834;1.2852835750579834
81;0.28492155772447586;0.28492155772447586;1.8117509716749192;1.8117509716749192
82;0.14595394941605627;0.14595394941605627;1.0438386869877576;1.0438386869877576
83;0.12316220025345682;0.12316220025345682;0.24863531802222133;0.24863531802222133
84;0.0974791155923158;0.0974791155923158;0.3454039243683219;0.3454039243683219
85;0.23058440483454615;0.23058440483454615;0.2092952111978084;0.2092952111978084
86;0.12809369652858005;0.12809369652858005;1.2328274330347777;1.2328274330347777
87;0.14118623660784216;0.14118623660784216;0.9183725697696209;0.9183725697696209
88;0.13337091673072426;0.13337091673072426;1.104249004751444;1.104249004751444
89;0.30576988724060356;0.30576988724060356;1.4809816668629647;1.4809816668629647
90;0.11216606117598713;0.11216606117598713;0.7815763661414384;0.7815763661414384
91;0.2546155834775418;0.2546155834775418;0.2682611680016853;0.2682611680016853
92;0.08728814180428163;0.08728814180428163;0.5564312115758657;0.5564312115758657
93;0.20986429940909146;0.20986429940909146;2.4525031511336564;2.4525031511336564
94;0.10370208533108234;0.10370208533108234;0.49604980048537256;0.49604980048537256
95;0.05798488784278743;0.05798488784278743;0.9624755038321018;0.9624755038321018
96;0.09028266345802695;0.09028266345802695;1.0493036099076272;1.0493036099076272
97;0.04005751861585304;0.04005751861585304;1.4762428187429906;1.4762428187429906
98;0.3188254475146532;0.3188254475146532;1.1393177949581295;1.1393177949581295
99;0.29147677910886705;0.29147677910886705;0.6425751124471426;0.6425751124471426
100;0.10603465536609293;0.10603465536609293;1.107208550989628;1.107208550989628
101;0.05523147226683795;0.05523147226683795;0.30127381764352323;0.30127381764352323
102;0.2214681795425713;0.2214681795425713;0.930271540850401;0.930271540850401
103;0.06019314059277531;0.06019314059277531;1.8540762123167516;1.8540762123167516
104;0.29287114468216896;0.29287114468216896;0.6987503043524921;0.6987503043524921
105;0.11163222848530858;0.11163222848530858;0.6125699762739241;0.6125699762739241
106;0.060349281164584684;0.060349281164584684;1.1552916041612624;1.1552916041612624
107;0.18273114346154035;0.18273114346154035;0.7999290371090174;0.7999290371090174
108;0.6929221925269813;0.6929221925269813;0.9427473356835544;0.9427473356835544
109;0.2658264596788213;0.2658264596788213;1.406457575470209;1.406457575470209
110;0.302152812551707;0.302152812551707;1.2193883278518916;1.2193883278518916
111;0.19618422188796103;0.19618422188796103;0.35871610121801495;0.35871610121801495
112;0.1860912041477859;0.1860912041477859;0.8779761458411813;0.8779761458411813
113;0.08536085925251245;0.08536085925251245;1.4213505144715308;1.4213505144715308
114;0.10372479460015893;0.10372479460015893;0.889045539662242;0.889045539662242
115;0.16553124172240496;0.16553124172240496;1.5590981835126876;1.5590981835126876
116;0.5583240283243358;0.5583240283243358;1.1547858238816262;1.1547858238816262
117;0.11740521308965982;0.11740521308965982;1.3196075415611268;1.3196075415611268
118;0.02757665081648156;0.02757665081648156;1.4558663238286973;1.4558663238286973
119;0.5656460096091032;0.5656460096091032;0.5852549981102347;0.5852549981102347
120;0.17648852087091654;0.17648852087091654;0.28831342700868845;0.28831342700868845
121;0.23735146713256836;0.23735146713256836;0.4119473547935486;0.4119473547935486
122;0.13136462339153512;0.13136462339153512;0.43427128440514207;0.43427128440514207
123;0.14845721322484315;0.14845721322484315;0.4797708427906036;0.4797708427906036
124;0.1943171972623095;0.1943171972623095;1.6746833833158017;1.6746833833158017
125;0.7246990182250738;0.7246990182250738;0.3005656729750335;0.3005656729750335
126;0.19998052071407438;0.19998052071407438;0.6856158405691385;0.6856158405691385
127;0.09574112141970545;0.09574112141970545;0.5701467180252076;0.5701467180252076
128;0.15406984284333886;0.15406984284333886;2.5317121504843234;2.5317121504843234
129;0.1142214358318597;0.1142214358318597;0.35673617566376925;0.35673617566376925
130;0.5553701952379196;0.5553701952379196;0.41360641112178564;0.41360641112178564
131;0.2577070992849767;0.2577070992849767;3.9805115784406664;3.9805115784406664
132;0.20040213139588015;0.20040213139588015;0.40412539525330066;0.40412539525330066
133;0.16704142897762358;0.16704142897762358;0.8674336579740047;0.8674336579740047
134;0.3784843951128423;0.3784843951128423;2.3094090663194655;2.3094090663194655
135;0.12701053536031395;0.12701053536031395;1.154429466933012;1.154429466933012
136;0.45848625516146424;0.45848625516146424;3.557834295988083;3.557834295988083
137;0.1613016892466694;0.1613016892466694;2.620624976992607;2.620624976992607
138;0.051891178819350896;0.051891178819350896;0.3049486294090748;0.3049486294090748
139;0.05833509608125314;0.05833509608125314;0.2914829334579408;0.2914829334579408
140;0.04343507575034164;0.04343507575034164;1.2238810229897499;1.2238810229897499
141;0.13051370179653168;0.13051370179653168;0.5672372319400311;0.5672372319400311
142;0.14570079749450088;0.14570079749450088;0.5237205365747213;0.5237205365747213
143;0.08114467213116586;0.08114467213116586;1.8911244665384292;1.8911244665384292
144;0.1528528808131814;0.1528528808131814;0.8725790652036667;0.8725790652036667
145;0.1171791669181548;0.1171791669181548;0.5522268346697092;0.5522268346697092
146;0.21555741513706744;0.21555741513706744;1.5278655778765677;1.5278655778765677
147;0.14514686662587337;0.14514686662587337;0.15501589161157608;0.15501589161157608
148;0.19094277498871087;0.19094277498871087;1.1432210069298745;1.1432210069298745
149;0.05596661678305827;0.05596661678305827;0.3959119573757052;0.3959119573757052
150;0.158722346435301;0.158722346435301;0.08734083254821598;0.08734083254821598
151;0.04408245717547834;0.04408245717547834;0.6806307179629802;0.6806307179629802
152;0.1212667384436354;0.1212667384436354;0.7982413526400923;0.7982413526400923
153;0.12295282049011438;0.12295282049011438;0.23423062432929873;0.23423062432929873
154;0.03527573732822202;0.03527573732822202;0.6479231964051724;0.6479231964051724
155;0.033008838538546116;0.033008838538546116;0.23692118298634887;0.23692118298634887
156;0.11034632553812117;0.11034632553812117;0.7052536757960916;0.7052536757960916
157;0.030716476087924095;0.030716476087924095;0.2651370830051601;0.2651370830051601
158;0.083594235006487;0.083594235006487;1.1543380288183689;1.1543380288183689
159;0.9762933087721467;0.9762933087721467;1.122524684548378;1.122524684548378
160;0.3331280282251537;0.3331280282251537;1.253840085670352;1.253840085670352
161;0.12672563632577657;0.12672563632577657;1.6606146223545075;1.6606146223545075
162;0.07232173732761293;0.07232173732761293;1.5580489326007665;1.5580489326007665
163;0.22748392289318145;0.22748392289318145;2.311971302345395;2.311971302345395
164;0.34570099250227215;0.34570099250227215;1.891009757041931;1.891009757041931
165;0.2134083442715928;0.2134083442715928;2.3339627392292024;2.3339627392292024
166;0.19611750986985862;0.19611750986985862;0.7198764382172376;0.7198764382172376
167;0.20913958262093366;0.20913958262093366;2.0433299778699876;2.0433299778699876
168;0.1148939670016989;0.1148939670016989;1.5218985252976418;1.5218985252976418
169;0.09860950049385428;0.09860950049385428;1.442210801899433;1.442210801899433
170;0.1803599878437817;0.1803599878437817;0.3079135836958885;0.3079135836958885
171;0.21425134115107358;0.21425134115107358;0.3740346298292279;0.3740346298292279
172;0.22796458853501828;0.22796458853501828;0.9913670055493713;0.9913670055493713
173;0.09900977505929769;0.09900977505929769;1.0244478829801082;1.0244478829801082
174;0.583301395546645;0.583301395546645;0.3688868988379836;0.3688868988379836
175;0.1706764248404652;0.1706764248404652;0.18601912691444158;0.18601912691444158
176;0.26501861087419093;0.26501861087419093;0.8539917705580592;0.8539917705580592
177;0.16040798964118586;0.16040798964118586;0.3280206013172865;0.3280206013172865
178;0.06109758082521148;0.06109758082521148;0.36463653277605773;0.36463653277605773
179;0.022122086005983876;0.022122086005983876;0.6480328219234943;0.6480328219234943
180;0.08565427937265485;0.08565427937265485;0.9576602248549462;0.9576602248549462
181;0.1858796967547387;0.1858796967547387;1.0867674657739699;1.0867674657739699
182;0.5395067533031106;0.5395067533031106;1.6349725089669227;1.6349725089669227
183;0.17649836335144936;0.17649836335144936;1.4973999476060271;1.4973999476060271
184;0.07688845714274793;0.07688845714274793;0.9286583648622035;0.9286583648622035
185;0.09812403908651322;0.09812403908651322;1.7336526235342027;1.7336526235342027
186;0.20145589286088944;0.20145589286088944;0.42503875925019385;0.42503875925019385
187;0.21661739933304489;0.21661739933304489;0.3167482584193349;0.3167482584193349
188;0.16025737987738103;0.16025737987738103;0.6716636822838337;0.6716636822838337
189;0.3024546584095806;0.3024546584095806;0.10110755627974868;0.10110755627974868
190;0.3070298581542447;0.3070298581542447;2.1985434901714327;2.1985434901714327
191;0.15342639497853816;0.15342639497853816;0.561446618437767;0.561446618437767
192;0.04973817867739126;0.04973817867739126;0.5602161054611206;0.5602161054611206
193;0.06395324029168115;0.06395324029168115;0.04071793556585908;0.04071793556585908
194;0.20392848200351;0.20392848200351;0.7239156663268804;0.7239156663268804
195;0.15634422144852578;0.15634422144852578;0.5280634525641799;0.5280634525641799
196;0.09074897419055925;0.09074897419055925;0.6246458417512476;0.6246458417512476
197;0.2659362961873412;0.2659362961873412;2.3860457623004914;2.3860457623004914
198;0.08800165941659362;0.08800165941659362;2.2776146945357323;2.2776146945357323
199;0.2143119304999709;0.2143119304999709;0.5190506190657616;0.5190506190657616
200;0.30184183321706953;0.30184183321706953;0.9994733903110027;0.9994733903110027
201;0.50127094328776;0.50127094328776;0.6136549634560943;0.6136549634560943
202;0.16515874182898552;0.16515874182898552;1.267103366702795;1.267103366702795
203;0.11644743492081762;0.11644743492081762;1.228224376320839;1.228224376320839
204;0.13942641783878207;0.13942641783878207;0.7501992881447077;0.7501992881447077
205;0.08840615297295153;0.08840615297295153;2.0959439628124237;2.0959439628124237
206;0.06407827326422558;0.06407827326422558;2.8883112936019897;2.8883112936019897
207;0.3937976679578423;0.3937976679578423;0.37694086591154335;0.37694086591154335
208;0.065107726465445;0.065107726465445;1.8664287566244602;1.8664287566244602
209;0.16079915033653377;0.16079915033653377;0.3873962400332093;0.3873962400332093
210;0.18703194371797144;0.18703194371797144;0.4184767801947892;0.4184767801947892
211;0.17710078544355928;0.17710078544355928;0.48431271544098853;0.48431271544098853
212;0.32766751644574105;0.32766751644574105;1.8599468326568604;1.8599468326568604
213;0.06169650052022189;0.06169650052022189;1.1543825200796127;1.1543825200796127
214;0.12628532807016746;0.12628532807016746;1.4187884090244771;1.4187884090244771
215;0.04664528275816701;0.04664528275816701;2.395799803495407;2.395799803495407
216;0.06890670153312385;0.06890670153312385;1.3350135500431062;1.3350135500431062
217;0.047320165767800064;0.047320165767800064;0.5411045756936074;0.5411045756936074
218;0.11989395216107368;0.11989395216107368;1.0663143061548472;1.0663143061548472
219;0.047037130899727345;0.047037130899727345;0.09839036781806498;0.09839036781806498
220;0.028100043071666733;0.028100043071666733;0.4179296766128391;0.4179296766128391
221;0.05213006763078738;0.05213006763078738;1.1715669938474893;1.1715669938474893
222;0.10033816640265286;0.10033816640265286;0.6685066672861576;0.6685066672861576
223;0.13998605890758337;0.13998605890758337;0.9011802662368864;0.9011802662368864
224;0.18561148693133145;0.18561148693133145;1.8711036849468947;1.8711036849468947
225;0.18885857632756234;0.18885857632756234;1.6118175506591796;1.6118175506591796
226;0.05605325775267556;0.05605325775267556;0.6452876900434494;0.6452876900434494
227;0.11093304086429999;0.11093304086429999;2.6238602495789527;2.6238602495789527
228;0.6404405735209584;0.6404405735209584;2.615488805681467;2.615488805681467
229;0.08694675241410732;0.08694675241410732;0.5887912823706866;0.5887912823706866
230;0.15474830319732427;0.15474830319732427;1.1701058500707149;1.1701058500707149
231;0.1640646610883996;0.1640646610883996;0.48864689752087;0.48864689752087
232;0.10362985969334841;0.10362985969334841;0.6828459308147431;0.6828459308147431
233;0.31745280787348745;0.31745280787348745;1.5848793029785155;1.5848793029785155
234;0.236605034888722;0.236605034888722;0.47765810173749923;0.47765810173749923
235;0.039600485917646436;0.039600485917646436;0.7491171452999115;0.7491171452999115
236;0.10191360493004321;0.10191360493004321;0.21377031475305558;0.21377031475305558
237;0.3108001233190298;0.3108001233190298;0.44634669729322196;0.44634669729322196
238;0.07808112271828577;0.07808112271828577;0.9235647569745778;0.9235647569745778
239;0.24932728031650186;0.24932728031650186;2.6810999877452852;2.6810999877452852
240;0.33679985978268084;0.33679985978268084;1.6944854028224945;1.6944854028224945
241;0.14714480362832547;0.14714480362832547;1.4008704133294523;1.4008704133294523
242;0.09784418164100497;0.09784418164100497;0.7656169523894787;0.7656169523894787
243;0.2766205614283681;0.2766205614283681;0.7093434650599957;0.7093434650599957
244;0.38531067307293415;0.38531067307293415;2.490826089143753;2.490826089143753
245;0.1509636079724878;0.1509636079724878;0.7826199497431516;0.7826199497431516
246;0.0958706549569033;0.0958706549569033;1.7034480176120996;1.7034480176120996
247;0.15723564938362689;0.15723564938362689;1.3619898509383201;1.3619898509383201
248;0.17379485351126642;0.17379485351126642;0.5949008298665285;0.5949008298665285
249;0.0846841573836282;0.0846841573836282;0.70293640640378;0.70293640640378
250;0.15989782955870033;0.15989782955870033;0.18630184181034565;0.18630184181034565
251;0.15912619410827755;0.15912619410827755;0.36214399407431486;0.36214399407431486
252;0.08270520123001188;0.08270520123001188;1.7847504628896713;1.7847504628896713
253;0.06594904420524836;0.06594904420524836;1.0975969791710376;1.0975969791710376
254;0.12429345543216914;0.12429345543216914;1.3542348775863648;1.3542348775863648
255;0.09133494855510071;0.09133494855510071;0.6685922619700432;0.6685922619700432
256;0.13006223739683628;0.13006223739683628;2.527212260365486;2.527212260365486
257;0.2689172796830535;0.2689172796830535;0.6090492256730795;0.6090492256730795
258;0.2710247978363186;0.2710247978363186;1.5787110124230386;1.5787110124230386
259;0.4878302405141294;0.4878302405141294;0.5376103351414203;0.5376103351414203
260;0.4328714470341802;0.4328714470341802;1.9702163912057877;1.9702163912057877
261;0.1676410410795361;0.1676410410795361;1.1680239082202315;1.1680239082202315
262;0.09865880103362724;0.09865880103362724;1.2268711857795715;1.2268711857795715
263;0.16071708613215013;0.16071708613215013;0.160904975079;0.160904975079
264;0.11486886880546808;0.11486886880546808;0.34748602022230624;0.34748602022230624
265;0.152794007550925;0.152794007550925;0.8219774854779244;0.8219774854779244
266;0.36665919585432855;0.36665919585432855;0.8961030751913786;0.8961030751913786
267;0.27815071899909527;0.27815071899909527;0.2769446719866246;0.2769446719866246
268;0.08660708044888452;0.08660708044888452;0.26692418911214916;0.26692418911214916
269;0.11692716951668262;0.11692716951668262;0.7603169341385364;0.7603169341385364
270;0.23367795077897607;0.23367795077897607;1.1483612223565578;1.1483612223565578
271;0.2433329185023904;0.2433329185023904;2.3530146176218985;2.3530146176218985
272;0.5252812910228968;0.5252812910228968;2.8222391424924136;2.8222391424924136
273;0.2916431111637503;0.2916431111637503;1.3854759997725488;1.3854759997725488
274;0.24287878896016626;0.24287878896016626;1.3434253706336021;1.3434253706336021
275;0.12903554025106131;0.12903554025106131;1.162639840066433;1.162639840066433
276;0.0796370762353763;0.0796370762353763;1.7481484405398369;1.7481484405398369
277;0.16864484739676117;0.16864484739676117;1.0969457314908504;1.0969457314908504
278;0.15371379499090834;0.15371379499090834;0.3099134704768658;0.3099134704768658
279;0.21445721555501224;0.21445721555501224;0.09500238412804901;0.09500238412804901
280;0.2755271727479994;0.2755271727479994;0.2800428482368588;0.2800428482368588
281;0.3602318455856293;0.3602318455856293;0.6791786084771156;0.6791786084771156
282;0.0820377752399072;0.0820377752399072;0.4599767186120152;0.4599767186120152
283;0.2807405768483877;0.2807405768483877;1.575738775074482;1.575738775074482
284;0.2067314964979887;0.2067314964979887;0.9411226766854525;0.9411226766854525
285;0.11170206591580063;0.11170206591580063;1.287674279987812;1.287674279987812
286;0.08160740058496595;0.08160740058496595;0.365891604013741;0.365891604013741
287;0.1598072945373133;0.1598072945373133;0.294560525201261;0.294560525201261
288;0.11020575152197852;0.11020575152197852;0.0445011038556695;0.0445011038556695
289;0.12546742143435405;0.12546742143435405;2.62753286921978;2.62753286921978
290;1.0793587458133698;1.0793587458133698;1.0413885355591774;1.0413885355591774
291;0.06688692615146283;0.06688692615146283;0.5323324014693499;0.5323324014693499
292;0.29660356834717094;0.29660356834717094;0.5451553348600865;0.5451553348600865
293;0.2833483091313392;0.2833483091313392;1.3476181696355343;1.3476181696355343
294;0.1683774840319529;0.1683774840319529;1.5683489181399346;1.5683489181399346
295;0.2008787668403238;0.2008787668403238;0.9330304597914219;0.9330304597914219
296;0.26586406623385844;0.26586406623385844;2.0714091941714288;2.0714091941714288
297;0.1889649489056319;0.1889649489056319;0.2895776134580374;0.2895776134580374
298;0.10014647657517343;0.10014647657517343;1.9708711733818054;1.9708711733818054
299;0.09805795244593173;0.09805795244593173;1.2470323013663291;1.2470323013663291
300;0.10426066875411198;0.10426066875411198;1.5953430444002152;1.5953430444002152
301;0.07038617268484086;0.07038617268484086;2.2217979537248613;2.2217979537248613
302;0.12758981082541868;0.12758981082541868;0.4515179251134396;0.4515179251134396
303;0.0437523144078441;0.0437523144078441;0.7504957773387432;0.7504957773387432
304;0.09324646690796362;0.09324646690796362;0.6807378702312707;0.6807378702312707
305;0.12268832910060883;0.12268832910060883;0.33006844457238915;0.33006844457238915
306;0.3418852293146774;0.3418852293146774;1.7977337614297866;1.7977337614297866
307;0.12222457983251661;0.12222457983251661;0.8227112716436387;0.8227112716436387
308;0.15183617760892956;0.15183617760892956;0.12534085545595736;0.12534085545595736
309;0.08501887279795482;0.08501887279795482;0.9201734431535006;0.9201734431535006
310;0.13506887149997054;0.13506887149997054;1.429181098818779;1.429181098818779
311;0.3583229003548622;0.3583229003548622;1.5141451331973075;1.5141451331973075
312;0.3646949324645102;0.3646949324645102;1.142895239047706;1.142895239047706
313;0.0661211729659699;0.0661211729659699;0.638597180262208;0.638597180262208
314;0.08404923229431734;0.08404923229431734;1.4425243511497974;1.4425243511497974
315;0.25821713923756034;0.25821713923756034;0.5944504391998052;0.5944504391998052
316;0.2709031756799668;0.2709031756799668;0.7840545990169049;0.7840545990169049
317;0.07034613320906646;0.07034613320906646;1.0007359411790966;1.0007359411790966
318;0.061870906960684806;0.061870906960684806;0.35126327370107174;0.35126327370107174
319;0.3356745760217309;0.3356745760217309;1.2634247022271157;1.2634247022271157
320;0.12787992743588983;0.12787992743588983;1.302382361739874;1.302382361739874
321;0.6365974571332336;0.6365974571332336;3.0214993222951887;3.0214993222951887
322;0.10062650109315291;0.10062650109315291;0.46350388680398463;0.46350388680398463
323;0.08135582553315908;0.08135582553315908;0.5358155236765743;0.5358155236765743
324;0.18900103253498673;0.18900103253498673;0.45716994466818867;0.45716994466818867
325;0.2625642972178757;0.2625642972178757;1.3285481909513472;1.3285481909513472
326;0.38125576004432515;0.38125576004432515;1.7478286237940193;1.7478286237940193
327;0.14736400969792157;0.14736400969792157;0.6036014438867568;0.6036014438867568
328;0.27236224050819874;0.27236224050819874;1.7773485157489777;1.7773485157489777
329;0.1318946517519653;0.1318946517519653;0.8817713853269815;0.8817713853269815
330;0.2151077481545508;0.2151077481545508;0.5930508971884847;0.5930508971884847
331;0.23885119193792342;0.23885119193792342;2.3635889443159104;2.3635889443159104
332;0.06449843349680305;0.06449843349680305;0.9281583009138703;0.9281583009138703
333;0.10248798256088049;0.10248798256088049;0.356955244474113;0.356955244474113
334;0.21633013655059039;0.21633013655059039;2.3086043385267256;2.3086043385267256
335;0.1892773019708693;0.1892773019708693;1.8994125435352325;1.8994125435352325
336;0.09004889222048224;0.09004889222048224;1.3672183167934417;1.3672183167934417
337;0.20868815999105572;0.20868815999105572;0.27348185509629547;0.27348185509629547
338;0.05979787273495458;0.05979787273495458;1.27740280559659;1.27740280559659
339;0.06033028872904833;0.06033028872904833;0.8843709450960159;0.8843709450960159
340;0.6258359004110098;0.6258359004110098;2.492675951242447;2.492675951242447
341;0.16956665792874992;0.16956665792874992;0.5924071815609931;0.5924071815609931
342;0.2053522474449128;0.2053522474449128;0.9111319740712642;0.9111319740712642
343;0.1469922539377585;0.1469922539377585;0.8322883061766625;0.8322883061766625
344;0.12178192401863634;0.12178192401863634;2.8740569614171982;2.8740569614171982
345;0.08091648333100603;0.08091648333100603;1.222456350207329;1.222456350207329
346;0.08327413860871456;0.08327413860871456;0.3940901874788105;0.3940901874788105
347;0.049233554237987844;0.049233554237987844;0.07288984610978513;0.07288984610978513
348;0.05440765172615648;0.05440765172615648;3.2675241181850434;3.2675241181850434
349;0.1948733653444797;0.1948733653444797;2.45401238322258;2.45401238322258
350;0.07989977910043672;0.07989977910043672;0.14709338083863258;0.14709338083863258
351;0.1966456055101007;0.1966456055101007;0.32974030765891077;0.32974030765891077
352;0.27632141709141433;0.27632141709141433;1.2265391858816146;1.2265391858816146
353;0.08079376334231347;0.08079376334231347;1.4963347481787204;1.4963347481787204
354;0.11843387147597968;0.11843387147597968;0.6879270578920841;0.6879270578920841
355;0.18209735453501344;0.18209735453501344;1.427387998998165;1.427387998998165
356;0.08765676854737103;0.08765676854737103;0.4002260101772845;0.4002260101772845
357;0.1219750249804929;0.1219750249804929;0.6983583254702389;0.6983583254702389
358;0.08740956192673184;0.08740956192673184;0.5095416751205921;0.5095416751205921
359;0.15907339268736542;0.15907339268736542;1.55351862180233;1.55351862180233
360;0.3787750042192638;0.3787750042192638;0.24551464254036545;0.24551464254036545
361;0.07005711620650254;0.07005711620650254;0.9204504987597466;0.9204504987597466
362;0.11330061735212803;0.11330061735212803;0.08323108317679725;0.08323108317679725
363;0.24933942724764346;0.24933942724764346;2.20525420832634;2.20525420832634
364;0.09783712334418669;0.09783712334418669;0.2735273478915915;0.2735273478915915
365;0.16548641095496713;0.16548641095496713;0.7780600649751723;0.7780600649751723
366;0.08489474296150729;0.08489474296150729;1.0335188230425119;1.0335188230425119
